Station,Station,Helmet,Location,Column3,Time
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,10
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,11
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,11
Location 8: Regents Drive at Lot 11b,Location 8: Regents Drive at Lot 11b,FALSE,,3,11
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,8
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,9
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,TRUE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,FALSE,,3,10
